FORMULARY_ID,FORMULARY_VERSION,CONTRACT_YEAR,RXCUI,NDC,TIER_LEVEL_VALUE,QUANTITY_LIMIT_YN,QUANTITY_LIMIT_AMOUNT,QUANTITY_LIMIT_DAYS,PRIOR_AUTHORIZATION_YN,STEP_THERAPY_YN,SELECTED_DRUG_YN
00026429,15,2026,2707580,62559086135,5,N, , ,Y,N,N
00026429,15,2026,312137,62756018488,2,N, , ,N,N,N
00026429,15,2026,312138,62756018588,2,N, , ,N,N,N
00026429,15,2026,308989,62756045788,2,N, , ,N,N,N
00026429,15,2026,308988,62756046188,2,N, , ,N,N,N
00026429,15,2026,597772,62756057083,2,N, , ,N,N,N
00026429,15,2026,2054157,62856070430,5,N, , ,Y,N,N
00026429,15,2026,1796665,62856070830,5,N, , ,Y,N,N
00026429,15,2026,1604384,62856071030,5,N, , ,Y,N,N
00026429,15,2026,2054159,62856071230,5,N, , ,Y,N,N
00026429,15,2026,1604350,62856071430,5,N, , ,Y,N,N
00026429,15,2026,1792393,62856071830,5,N, , ,Y,N,N
00026429,15,2026,1604395,62856072030,5,N, , ,Y,N,N
00026429,15,2026,1604352,62856072430,5,N, , ,Y,N,N
00026429,15,2026,825335,62935022305,4,N, , ,N,N,N
00026429,15,2026,825333,62935030330,4,N, , ,N,N,N
00026429,15,2026,825325,62935046150,4,N, , ,N,N,N
00026429,15,2026,825334,62935075375,4,N, , ,N,N,N
00026429,15,2026,212118,63010001030,5,N, , ,N,N,N
00026429,15,2026,542370,63010002770,5,N, , ,N,N,N
00026429,15,2026,1988768,63020009030,5,N, , ,Y,N,N
00026429,15,2026,1921228,63020011330,5,N, , ,Y,N,N
00026429,15,2026,1988772,63020018030,5,N, , ,Y,N,N
00026429,15,2026,1988786,63020019830,5,N, , ,Y,N,N
00026429,15,2026,2670190,63020021021,5,N, , ,N,N,N
00026429,15,2026,2670198,63020022521,5,N, , ,N,N,N
00026429,15,2026,1723763,63020023002,5,N, , ,Y,N,N
00026429,15,2026,1723767,63020039002,5,N, , ,Y,N,N
00026429,15,2026,1723772,63020040002,5,N, , ,Y,N,N
00026429,15,2026,1726639,63020053330,5,N, , ,Y,N,N
00026429,15,2026,1364362,63020053430,5,N, , ,Y,N,N
00026429,15,2026,1364358,63020053530,5,N, , ,Y,N,N
00026429,15,2026,2473042,63020053630,5,N, , ,Y,N,N
00026429,15,2026,2049271,63090010030,5,N, , ,Y,N,N
00026429,15,2026,2049278,63090034030,5,N, , ,Y,N,N
00026429,15,2026,2632863,63090066001,5,N, , ,Y,N,N
00026429,15,2026,476362,63304008913,2,N, , ,N,N,N
00026429,15,2026,616279,63304009127,5,N, , ,Y,N,N
00026429,15,2026,616285,63304009227,5,N, , ,Y,N,N
00026429,15,2026,1541890,63304009327,5,N, , ,Y,N,N
00026429,15,2026,616289,63304009427,5,N, , ,Y,N,N
00026429,15,2026,197518,63304069205,2,N, , ,N,N,N
00026429,15,2026,284215,63304069301,2,N, , ,N,N,N
00026429,15,2026,544840,63323013011,2,N, , ,N,N,N
00026429,15,2026,865129,63323028110,2,N, , ,N,N,N
00026429,15,2026,1807513,63323028420,2,N, , ,N,N,N
00026429,15,2026,313416,63323030502,2,N, , ,N,N,N
00026429,15,2026,597823,63323030602,2,N, , ,N,N,N
00026429,15,2026,239209,63323031461,2,N, , ,N,N,N
00026429,15,2026,1726214,63323032225,2,N, , ,N,N,N
00026429,15,2026,1721460,63323032820,2,N, , ,N,N,N
00026429,15,2026,1726204,63323034925,2,N, , ,N,N,N
00026429,15,2026,312069,63323037601,2,N, , ,N,N,N
00026429,15,2026,312070,63323037701,5,N, , ,N,N,N
00026429,15,2026,312071,63323037905,5,N, , ,N,N,N
00026429,15,2026,1722919,63323038510,2,N, , ,N,N,N
00026429,15,2026,1722921,63323038620,2,N, , ,N,N,N
00026429,15,2026,1664981,63323040120,2,N, , ,N,N,N
00026429,15,2026,859867,63323046905,2,N, , ,N,N,N
00026429,15,2026,204416,63323047410,2,N, , ,N,N,N
00026429,15,2026,309783,63323066910,2,N, , ,N,N,N
00026429,15,2026,637551,63323068610,2,N, , ,N,N,N
00026429,15,2026,237367,63323068810,2,N, , ,N,N,N
00026429,15,2026,307719,63323069030,2,N, , ,Y,N,N
00026429,15,2026,1795252,63323086904,2,N, , ,N,N,N
00026429,15,2026,1795346,63323087074,2,N, , ,N,N,N
00026429,15,2026,204520,63323096730,2,N, , ,N,N,N
00026429,15,2026,1442681,63459091017,3,N, , ,N,N,N
00026429,15,2026,1442683,63459091217,3,N, , ,N,N,N
00026429,15,2026,2101459,63459091859,3,N, , ,N,N,N
00026429,15,2026,867381,63833082502,5,N, , ,N,N,N
00026429,15,2026,1926823,63833082802,5,N, , ,N,N,N
00026429,15,2026,1926827,63833082902,5,N, , ,N,N,N
00026429,15,2026,2717182,63833092501,5,N, , ,N,N,N
00026429,15,2026,835564,64125013401,2,N, , ,Y,N,N
00026429,15,2026,835568,64125013501,2,N, , ,Y,N,N
00026429,15,2026,1809513,64208823407,5,N, , ,N,N,N
00026429,15,2026,860215,64380015801,2,N, , ,N,N,N
00026429,15,2026,860221,64380015901,2,N, , ,N,N,N
00026429,15,2026,860225,64380016001,2,N, , ,N,N,N
00026429,15,2026,349491,64380071104,2,N, , ,N,N,N
00026429,15,2026,200060,64380072506,2,N, , ,Y,N,N
00026429,15,2026,1812434,64380075216,5,N, , ,N,N,N
00026429,15,2026,200132,64380075806,2,N, , ,N,N,N
00026429,15,2026,577208,64380076111,2,N, , ,N,N,N
00026429,15,2026,801054,64380076921,2,N, , ,N,N,N
00026429,15,2026,198145,64380078408,1,N, , ,N,N,N
00026429,15,2026,866111,64380078706,1,N, , ,N,N,N
00026429,15,2026,197807,64380080707,2,N, , ,N,N,N
00026429,15,2026,197806,64380080807,2,N, , ,N,N,N
00026429,15,2026,197853,64380082706,2,N, , ,N,N,N
00026429,15,2026,197303,64380083306,2,N, , ,N,N,N
00026429,15,2026,197304,64380083406,2,N, , ,N,N,N
00026429,15,2026,312529,64380086006,2,N, , ,N,N,N
00026429,15,2026,861375,64380088080,2,N, , ,N,N,N
00026429,15,2026,2261794,64406002003,5,N, , ,Y,N,N
00026429,15,2026,2669916,64406002901,5,N, , ,Y,N,N
00026429,15,2026,2669920,64406003002,5,N, , ,Y,N,N
00026429,15,2026,2669924,64406003101,5,N, , ,Y,N,N
00026429,15,2026,2631942,64406025090,5,N, , ,Y,N,N
00026429,15,2026,2667342,64764010821,5,N, , ,Y,N,N
00026429,15,2026,1790892,64764072030,4,N, , ,Y,N,N
00026429,15,2026,1790886,64764073030,4,N, , ,Y,N,N
00026429,15,2026,1790890,64764075030,4,N, , ,Y,N,N
00026429,15,2026,2586079,64764080028,5,N, , ,N,N,N
00026429,15,2026,2628204,64842012004,5,N, , ,N,N,N
00026429,15,2026,2628206,64842012005,5,N, , ,N,N,N
00026429,15,2026,2628208,64842012006,5,N, , ,N,N,N
00026429,15,2026,2384465,64842072709,5,N, , ,Y,N,N
00026429,15,2026,1670324,64842102003,5,N, , ,Y,N,N
00026429,15,2026,1670322,64842102501,5,N, , ,Y,N,N
00026429,15,2026,856940,64950034316,2,Y,2700,30,N,N,N
00026429,15,2026,993755,64950037416,2,Y,5000,30,N,N,N
00026429,15,2026,1117531,64980017750,2,N, , ,N,N,N
00026429,15,2026,1116758,64980017802,2,N, , ,N,N,N
00026429,15,2026,730834,64980020612,5,N, , ,Y,N,N
00026429,15,2026,310489,64980027903,1,N, , ,N,N,N
00026429,15,2026,314006,64980028005,1,N, , ,N,N,N
00026429,15,2026,315107,64980028101,1,N, , ,N,N,N
00026429,15,2026,198076,64980029001,2,N, , ,N,N,N
00026429,15,2026,198077,64980029101,2,N, , ,N,N,N
00026429,15,2026,198075,64980029301,2,N, , ,N,N,N
00026429,15,2026,1440936,64980032430,2,N, , ,N,N,N
00026429,15,2026,244374,64980032802,2,N, , ,N,N,N
00026429,15,2026,1191299,64980032920,2,N, , ,N,N,N
00026429,15,2026,904419,64980034001,1,N, , ,N,N,N
00026429,15,2026,309077,64980040310,2,N, , ,N,N,N
00026429,15,2026,313428,64980040403,5,N, , ,Y,N,N
00026429,15,2026,242680,64980040524,2,N, , ,N,N,N
00026429,15,2026,861064,64980040906,2,N, , ,N,N,N
00026429,15,2026,477234,64980042602,2,N, , ,N,N,N
00026429,15,2026,197380,64980043710,1,N, , ,N,N,N
00026429,15,2026,197381,64980043810,1,N, , ,N,N,N
00026429,15,2026,197379,64980043910,1,N, , ,N,N,N
00026429,15,2026,866021,64980050448,2,N, , ,N,N,N
00026429,15,2026,1923428,64980051305,1,N, , ,N,N,N
00026429,15,2026,1992303,64980051405,1,N, , ,N,N,N
00026429,15,2026,427163,64980052621,5,N, , ,N,N,N
00026429,15,2026,1490065,65162005703,2,N, , ,N,N,N
00026429,15,2026,313123,65162006205,4,N, , ,N,N,N
00026429,15,2026,348506,65162008774,5,N, , ,N,N,N
00026429,15,2026,310432,65162010350,2,N, , ,N,N,N
00026429,15,2026,198013,65162018810,2,N, , ,N,N,N
00026429,15,2026,198012,65162018910,2,N, , ,N,N,N
00026429,15,2026,1797113,65162022621,2,N, , ,N,N,N
00026429,15,2026,995666,65162044210,2,N, , ,N,N,N
00026429,15,2026,2266506,65162046935,2,N, , ,N,N,N
00026429,15,2026,905341,65162055410,2,N, , ,N,N,N
00026429,15,2026,905347,65162055548,2,N, , ,N,N,N
00026429,15,2026,857336,65162057110,2,N, , ,N,N,N
00026429,15,2026,857321,65162057210,2,N, , ,N,N,N
00026429,15,2026,857328,65162057310,2,N, , ,N,N,N
00026429,15,2026,857340,65162057410,2,N, , ,N,N,N
00026429,15,2026,835603,65162062711,2,Y,240,30,N,N,N
00026429,15,2026,283536,65162064978,2,N, , ,N,N,N
00026429,15,2026,199387,65162067384,2,N, , ,N,N,N
00026429,15,2026,351285,65162070588,2,N, , ,N,N,N
00026429,15,2026,197745,65162071110,2,N, , ,N,N,N
00026429,15,2026,197746,65162071310,2,N, , ,N,N,N
00026429,15,2026,1099563,65162075550,2,N, , ,N,N,N
00026429,15,2026,1099569,65162075750,2,N, , ,N,N,N
00026429,15,2026,1244214,65162077810,2,N, , ,N,N,N
00026429,15,2026,1745091,65162079108,2,N, , ,Y,N,N
00026429,15,2026,348719,65162091446,5,N, , ,Y,N,N
00026429,15,2026,2110774,65162098908,2,N, , ,N,N,N
00026429,15,2026,2110777,65162099208,2,N, , ,N,N,N
00026429,15,2026,2110780,65162099308,2,N, , ,N,N,N
00026429,15,2026,2110783,65162099508,2,N, , ,N,N,N
00026429,15,2026,2110786,65162099708,2,N, , ,N,N,N
00026429,15,2026,615107,65219011810,2,N, , ,N,N,N
00026429,15,2026,615111,65219011910,2,N, , ,N,N,N
00026429,15,2026,630796,65219014210,2,N, , ,N,N,N
00026429,15,2026,1863605,65219014410,2,N, , ,N,N,N
00026429,15,2026,615099,65219014610,2,N, , ,N,N,N
00026429,15,2026,615100,65219014810,2,N, , ,N,N,N
00026429,15,2026,351209,65219019030,5,N, , ,N,N,N
00026429,15,2026,1795609,65219046450,2,N, , ,N,N,N
00026429,15,2026,1799706,65219053325,2,N, , ,N,N,N
00026429,15,2026,2686050,65219059601,5,N, , ,Y,N,N
00026429,15,2026,2686057,65219059810,5,N, , ,Y,N,N
00026429,15,2026,2717549,65219067001,5,N, , ,Y,N,N
00026429,15,2026,2717555,65219067201,5,N, , ,Y,N,N
00026429,15,2026,2626399,65597040720,5,N, , ,N,N,N
00026429,15,2026,2643060,65597050428,5,N, , ,N,N,N
00026429,15,2026,2643064,65597051128,5,N, , ,N,N,N
00026429,15,2026,1873765,65649000330,4,N, , ,Y,N,N
00026429,15,2026,539789,65649030103,4,N, , ,N,N,N
00026429,15,2026,856666,65649030302,5,N, , ,N,N,N
00026429,15,2026,979115,65649055102,5,N, , ,N,N,N
00026429,15,2026,1244062,65649055103,5,N, , ,N,N,N
00026429,15,2026,637216,65757030001,5,N, , ,N,N,N
00026429,15,2026,1673274,65757040103,5,N, , ,N,N,N
00026429,15,2026,1673278,65757040203,5,N, , ,N,N,N
00026429,15,2026,1673280,65757040303,5,N, , ,N,N,N
00026429,15,2026,1925264,65757040403,5,N, , ,N,N,N
00026429,15,2026,2049343,65757050003,5,N, , ,N,N,N
00026429,15,2026,2570398,65757065142,5,N, , ,N,N,N
00026429,15,2026,2570401,65757065242,5,N, , ,N,N,N
00026429,15,2026,2570404,65757065342,5,N, , ,N,N,N
00026429,15,2026,2570407,65757065442,5,N, , ,N,N,N
00026429,15,2026,861010,65862000905,1,N, , ,N,N,N
00026429,15,2026,312940,65862001105,1,N, , ,N,N,N
00026429,15,2026,312941,65862001205,1,N, , ,N,N,N
00026429,15,2026,312938,65862001305,1,N, , ,N,N,N
00026429,15,2026,308194,65862001501,2,N, , ,N,N,N
00026429,15,2026,308182,65862001605,2,N, , ,N,N,N
00026429,15,2026,283406,65862002106,2,N, , ,N,N,N
00026429,15,2026,283485,65862002306,2,N, , ,N,N,N
00026429,15,2026,756209,65862004824,2,N, , ,N,N,N
00026429,15,2026,312962,65862005090,1,N, , ,N,N,N
00026429,15,2026,311943,65862005724,2,N, , ,N,N,N
00026429,15,2026,313222,65862007930,2,N, , ,N,N,N
00026429,15,2026,309076,65862009520,2,N, , ,N,N,N
00026429,15,2026,309078,65862009620,2,N, , ,N,N,N
00026429,15,2026,198352,65862010701,2,N, , ,N,N,N
00026429,15,2026,315223,65862014636,2,N, , ,N,N,N
00026429,15,2026,313161,65862014736,2,N, , ,N,N,N
00026429,15,2026,313160,65862014836,2,N, , ,N,N,N
00026429,15,2026,854876,65862015901,2,Y,30,30,N,N,N
00026429,15,2026,854873,65862016001,2,Y,30,30,N,N,N
00026429,15,2026,198052,65862018730,2,N, , ,Y,N,N
00026429,15,2026,312086,65862018830,2,N, , ,Y,N,N
00026429,15,2026,979485,65862020199,1,N, , ,N,N,N
00026429,15,2026,979492,65862020299,1,N, , ,N,N,N
00026429,15,2026,979480,65862020399,1,N, , ,N,N,N
00026429,15,2026,248109,65862020768,2,N, , ,N,N,N
00026429,15,2026,309054,65862021801,2,N, , ,N,N,N
00026429,15,2026,476576,65862021960,2,N, , ,N,N,N
00026429,15,2026,197517,65862022660,2,N, , ,N,N,N
00026429,15,2026,312817,65862029084,2,N, , ,N,N,N
00026429,15,2026,310386,65862030612,2,N, , ,N,N,N
00026429,15,2026,904431,65862032904,1,N, , ,N,N,N
00026429,15,2026,309362,65862035705,1,N, , ,N,N,N
00026429,15,2026,198334,65862041901,2,N, , ,N,N,N
00026429,15,2026,198335,65862042005,2,N, , ,N,N,N
00026429,15,2026,198188,65862047501,2,N, , ,N,N,N
00026429,15,2026,198189,65862047605,2,N, , ,N,N,N
00026429,15,2026,261962,65862047705,2,N, , ,N,N,N
00026429,15,2026,313134,65862049647,2,N, , ,N,N,N
00026429,15,2026,617296,65862050220,2,N, , ,N,N,N
00026429,15,2026,562508,65862050320,2,N, , ,N,N,N
00026429,15,2026,313583,65862052790,2,N, , ,N,N,N
00026429,15,2026,313585,65862052890,2,N, , ,N,N,N
00026429,15,2026,617430,65862053401,2,N, , ,N,N,N
00026429,15,2026,199884,65862053650,2,N, , ,N,N,N
00026429,15,2026,199885,65862053750,2,N, , ,N,N,N
00026429,15,2026,311296,65862053820,2,N, , ,N,N,N
00026429,15,2026,251872,65862055990,1,N, , ,N,N,N
00026429,15,2026,200224,65862057490,1,N, , ,N,N,N
00026429,15,2026,898359,65862058501,1,N, , ,N,N,N
00026429,15,2026,562266,65862059601,2,N, , ,N,N,N
00026429,15,2026,260218,65862060130,2,N, , ,Y,N,N
00026429,15,2026,314215,65862065060,2,N, , ,N,N,N
00026429,15,2026,900575,65862068730,2,N, , ,N,N,N
00026429,15,2026,313581,65862069790,2,N, , ,N,N,N
00026429,15,2026,309097,65862069960,2,N, , ,N,N,N
00026429,15,2026,309098,65862070020,2,N, , ,N,N,N
00026429,15,2026,402246,65862071160,2,N, , ,N,N,N
00026429,15,2026,402247,65862071260,2,N, , ,N,N,N
00026429,15,2026,664741,65862071330,2,N, , ,N,N,N
00026429,15,2026,833528,65862073205,1,N, , ,N,N,N
00026429,15,2026,860715,65862074430,2,N, , ,N,N,N
00026429,15,2026,860695,65862074530,2,N, , ,N,N,N
00026429,15,2026,860707,65862074630,2,N, , ,N,N,N
00026429,15,2026,309058,65862075150,2,N, , ,N,N,N
00026429,15,2026,419849,65862075250,2,N, , ,N,N,N
00026429,15,2026,992150,65862078201,2,N, , ,N,N,N
00026429,15,2026,724863,65862080530,2,N, , ,Y,N,N
00026429,15,2026,724859,65862080630,2,N, , ,Y,N,N
00026429,15,2026,724861,65862080730,2,N, , ,Y,N,N
00026429,15,2026,403818,65862084003,2,N, , ,N,N,N
00026429,15,2026,485434,65862084130,2,N, , ,N,N,N
00026429,15,2026,485436,65862084230,2,N, , ,N,N,N
00026429,15,2026,197536,65862084401,2,N, , ,N,N,N
00026429,15,2026,429212,65862084501,2,N, , ,N,N,N
00026429,15,2026,197535,65862084605,2,N, , ,N,N,N
00026429,15,2026,309374,65862084701,2,N, , ,N,N,N
00026429,15,2026,310273,65862085901,2,N, , ,N,N,N
00026429,15,2026,284245,65862086001,2,N, , ,N,N,N
00026429,15,2026,349514,65862091060,2,N, , ,N,N,N
00026429,15,2026,485440,65862096701,2,Y,30,30,N,N,N
00026429,15,2026,861960,65862099830,2,N, , ,Y,N,N
00026429,15,2026,1729053,66215060206,5,Y,60,30,Y,N,N
00026429,15,2026,1729057,66215060406,5,Y,60,30,Y,N,N
00026429,15,2026,1729061,66215060606,5,Y,60,30,Y,N,N
00026429,15,2026,1729065,66215060806,5,Y,60,30,Y,N,N
00026429,15,2026,1729013,66215061006,5,Y,60,30,Y,N,N
00026429,15,2026,1729029,66215061206,5,Y,60,30,Y,N,N
00026429,15,2026,1729033,66215061406,5,Y,60,30,Y,N,N
00026429,15,2026,1729047,66215061606,5,Y,60,30,Y,N,N
00026429,15,2026,1729076,66215062820,5,Y,200,30,Y,N,N
00026429,15,2026,2677771,66215081230,5,N, , ,Y,N,N
00026429,15,2026,2677775,66215081430,5,N, , ,Y,N,N
00026429,15,2026,2602770,66302061002,5,N, , ,N,N,N
00026429,15,2026,2602754,66302061603,5,N, , ,N,N,N
00026429,15,2026,2602758,66302063203,5,N, , ,N,N,N
00026429,15,2026,2602762,66302064803,5,N, , ,N,N,N
00026429,15,2026,2602766,66302066403,5,N, , ,N,N,N
00026429,15,2026,727714,66658023407,5,N, , ,Y,N,N
00026429,15,2026,314230,66689034702,2,N, , ,Y,N,N
00026429,15,2026,213307,66758007138,3,N, , ,N,N,N
00026429,15,2026,2123076,66993001968,2,Y,36,30,N,N,N
00026429,15,2026,1736045,66993010060,4,N, , ,N,N,N
00026429,15,2026,1736048,66993010160,4,N, , ,N,N,N
00026429,15,2026,1011736,66993014130,2,N, , ,N,N,N
00026429,15,2026,1011739,66993014230,2,N, , ,N,N,N
00026429,15,2026,1000153,66993037179,2,N, , ,N,N,N
00026429,15,2026,1488574,66993045630,3,N, , ,N,N,Y
00026429,15,2026,1488569,66993045730,3,N, , ,N,N,Y
00026429,15,2026,198313,66993083102,2,N, , ,N,N,N
00026429,15,2026,198312,66993083202,2,N, , ,N,N,N
00026429,15,2026,351156,67457032325,2,N, , ,N,N,N
00026429,15,2026,859824,67457035959,2,N, , ,N,N,N
00026429,15,2026,1719803,67457040913,2,N, , ,N,N,N
00026429,15,2026,1719862,67457041013,2,N, , ,N,N,N
00026429,15,2026,312821,67457044560,2,N, , ,N,N,N
00026429,15,2026,861363,67457058304,5,N, , ,N,N,N
00026429,15,2026,861365,67457058406,5,N, , ,N,N,N
00026429,15,2026,861356,67457058508,5,N, , ,N,N,N
00026429,15,2026,106351,67877012450,2,N, , ,N,N,N
00026429,15,2026,198241,67877014601,2,N, , ,N,N,N
00026429,15,2026,198242,67877014701,2,N, , ,N,N,N
00026429,15,2026,311880,67877023022,5,N, , ,Y,N,N
00026429,15,2026,312744,67877024210,2,N, , ,N,N,N
00026429,15,2026,317174,67877024601,2,N, , ,N,N,N
00026429,15,2026,312745,67877024760,2,N, , ,N,N,N
00026429,15,2026,616483,67877024801,2,N, , ,N,N,N
00026429,15,2026,616487,67877024910,2,N, , ,N,N,N
00026429,15,2026,312743,67877025001,2,N, , ,N,N,N
00026429,15,2026,636664,67877025930,2,N, , ,N,N,N
00026429,15,2026,312840,67877026118,2,N, , ,N,N,N
00026429,15,2026,314209,67877026218,2,N, , ,N,N,N
00026429,15,2026,596930,67877026410,2,N, , ,N,N,N
00026429,15,2026,199206,67877028660,2,N, , ,N,N,N
00026429,15,2026,197805,67877031905,2,N, , ,N,N,N
00026429,15,2026,860981,67877041401,1,N, , ,N,N,N
00026429,15,2026,311347,67877041920,2,N, , ,N,N,N
00026429,15,2026,602964,67877043003,2,N, , ,N,N,N
00026429,15,2026,349545,67877043203,2,N, , ,N,N,N
00026429,15,2026,349490,67877043303,2,N, , ,N,N,N
00026429,15,2026,349553,67877043403,2,N, , ,N,N,N
00026429,15,2026,349547,67877043503,2,N, , ,N,N,N
00026429,15,2026,897021,67877044460,2,N, , ,Y,N,N
00026429,15,2026,311204,67877045430,2,N, , ,N,N,N
00026429,15,2026,898715,67877045747,2,Y,900,30,N,N,N
00026429,15,2026,349556,67877049005,1,N, , ,N,N,N
00026429,15,2026,1116635,67877049160,2,N, , ,N,N,N
00026429,15,2026,866910,67877050651,2,N, , ,N,N,N
00026429,15,2026,477367,67877052730,2,N, , ,N,N,N
00026429,15,2026,477372,67877052830,2,N, , ,N,N,N
00026429,15,2026,409823,67877058450,2,N, , ,N,N,N
00026429,15,2026,849833,67877063602,5,N, , ,N,N,N
00026429,15,2026,1366192,67877065861,2,N, , ,N,N,N
00026429,15,2026,1923822,67877067584,4,N, , ,N,N,N
00026429,15,2026,1923828,67877067684,5,N, , ,N,N,N
00026429,15,2026,1923826,67877067784,5,N, , ,N,N,N
00026429,15,2026,197499,67877069601,2,N, , ,N,N,N
00026429,15,2026,993856,67877073295,4,N, , ,N,N,N
00026429,15,2026,2586427,67877083347,4,N, , ,N,N,N
00026429,15,2026,2588062,67877088271,2,N, , ,N,N,N
00026429,15,2026,1656354,67877095060,2,N, , ,N,N,N
00026429,15,2026,1597620,67919003001,5,N, , ,N,N,N
00026429,15,2026,1540868,67919004104,5,N, , ,N,N,N
00026429,15,2026,896762,68001038200,2,N, , ,N,N,N
00026429,15,2026,808751,68001049604,4,N, , ,N,N,N
00026429,15,2026,311994,68001060300,2,N, , ,N,N,N
00026429,15,2026,1648755,68001060600,2,N, , ,N,N,N
00026429,15,2026,854252,68001063942,2,N, , ,N,N,N
00026429,15,2026,2046376,68135005890,5,N, , ,Y,N,N
00026429,15,2026,2046380,68135067345,5,N, , ,Y,N,N
00026429,15,2026,2046370,68135075620,5,N, , ,Y,N,N
00026429,15,2026,807832,68180011707,2,N, , ,N,N,N
00026429,15,2026,846378,68180011807,2,N, , ,N,N,N
00026429,15,2026,309112,68180012101,2,N, , ,N,N,N
00026429,15,2026,310274,68180015001,2,N, , ,N,N,N
00026429,15,2026,309049,68180018001,2,N, , ,N,N,N
00026429,15,2026,979468,68180021509,1,N, , ,N,N,N
00026429,15,2026,979464,68180021609,1,N, , ,N,N,N
00026429,15,2026,979471,68180021709,1,N, , ,N,N,N
00026429,15,2026,995599,68180028001,2,N, , ,N,N,N
00026429,15,2026,995607,68180028101,2,N, , ,N,N,N
00026429,15,2026,1482507,68180029006,4,N, , ,N,N,N
00026429,15,2026,1482515,68180029106,4,N, , ,N,N,N
00026429,15,2026,1482521,68180029207,4,N, , ,N,N,N
00026429,15,2026,1482525,68180029306,4,N, , ,N,N,N
00026429,15,2026,616402,68180029706,4,N, , ,N,N,N
00026429,15,2026,835572,68180031406,2,N, , ,Y,N,N
00026429,15,2026,835591,68180031506,2,N, , ,Y,N,N
00026429,15,2026,835589,68180031606,2,N, , ,Y,N,N
00026429,15,2026,835577,68180031706,2,N, , ,Y,N,N
00026429,15,2026,1989081,68180034013,5,N, , ,N,N,N
00026429,15,2026,670026,68180034507,2,N, , ,N,N,N
00026429,15,2026,1359269,68180034606,2,N, , ,N,N,N
00026429,15,2026,686379,68180039507,2,N, , ,N,N,N
00026429,15,2026,309110,68180044001,2,N, , ,N,N,N
00026429,15,2026,309113,68180044101,2,N, , ,N,N,N
00026429,15,2026,898356,68180045901,1,N, , ,N,N,N
00026429,15,2026,200345,68180046509,1,N, , ,N,N,N
00026429,15,2026,197903,68180046707,1,N, , ,N,N,N
00026429,15,2026,197904,68180046803,1,N, , ,N,N,N
00026429,15,2026,898342,68180047201,1,N, , ,N,N,N
00026429,15,2026,898346,68180047301,1,N, , ,N,N,N
00026429,15,2026,311353,68180051202,1,N, , ,N,N,N
00026429,15,2026,311354,68180051303,1,N, , ,N,N,N
00026429,15,2026,197885,68180051802,1,N, , ,N,N,N
00026429,15,2026,197886,68180051902,1,N, , ,N,N,N
00026429,15,2026,197887,68180052002,1,N, , ,N,N,N
00026429,15,2026,1650030,68180065701,2,N, , ,N,N,N
00026429,15,2026,198201,68180065806,2,N, , ,N,N,N
00026429,15,2026,198202,68180065907,2,N, , ,N,N,N
00026429,15,2026,728109,68180067511,2,N, , ,N,N,N
00026429,15,2026,1115698,68180067801,2,N, , ,N,N,N
00026429,15,2026,2059015,68180070909,2,N, , ,N,N,N
00026429,15,2026,200346,68180071160,2,N, , ,N,N,N
00026429,15,2026,308135,68180072103,1,N, , ,N,N,N
00026429,15,2026,898350,68180075501,1,N, , ,N,N,N
00026429,15,2026,898353,68180075601,1,N, , ,N,N,N
00026429,15,2026,672149,68180080136,5,N, , ,Y,N,N
00026429,15,2026,477347,68180081942,4,N, , ,N,N,N
00026429,15,2026,642452,68180082046,4,N, , ,N,N,N
00026429,15,2026,602635,68180082147,4,N, , ,N,N,N
00026429,15,2026,748961,68180087673,2,N, , ,N,N,N
00026429,15,2026,1543553,68180088673,2,N, , ,N,N,N
00026429,15,2026,1597076,68180094111,2,N, , ,N,N,N
00026429,15,2026,848180,68180094702,2,N, , ,N,N,N
00026429,15,2026,892251,68180097501,1,N, , ,N,N,N
00026429,15,2026,892255,68180097601,1,N, , ,N,N,N
00026429,15,2026,314076,68180098003,1,N, , ,N,N,N
00026429,15,2026,314077,68180098103,1,N, , ,N,N,N
00026429,15,2026,205326,68180098201,1,N, , ,N,N,N
00026429,15,2026,2047646,68308076950,4,N, , ,N,N,N
00026429,15,2026,1738511,68382000105,1,N, , ,Y,N,N
00026429,15,2026,197388,68382000301,2,N, , ,Y,N,N
00026429,15,2026,205316,68382000414,2,N, , ,N,N,N
00026429,15,2026,205315,68382000514,2,N, , ,N,N,N
00026429,15,2026,992438,68382004001,2,N, , ,N,N,N
00026429,15,2026,992447,68382004101,2,N, , ,N,N,N
00026429,15,2026,314035,68382008001,2,N, , ,N,N,N
00026429,15,2026,197754,68382008101,2,N, , ,N,N,N
00026429,15,2026,686924,68382009205,1,N, , ,N,N,N
00026429,15,2026,200031,68382009305,1,N, , ,N,N,N
00026429,15,2026,200032,68382009405,1,N, , ,N,N,N
00026429,15,2026,200033,68382009505,1,N, , ,N,N,N
00026429,15,2026,1738483,68382009705,1,N, , ,Y,N,N
00026429,15,2026,1738495,68382009810,1,N, , ,Y,N,N
00026429,15,2026,1738503,68382009905,1,N, , ,Y,N,N
00026429,15,2026,1099596,68382010610,2,N, , ,N,N,N
00026429,15,2026,197412,68382011006,2,N, , ,N,N,N
00026429,15,2026,359229,68382011901,2,N, , ,Y,N,N
00026429,15,2026,359228,68382012001,2,N, , ,Y,N,N
00026429,15,2026,863669,68382013201,1,N, , ,N,N,N
