BusinessYear,StateCode,IssuerId,SourceName,ImportDate,StandardComponentId,PlanId,BenefitName,CopayInnTier1,CopayInnTier2,CopayOutofNet,CoinsInnTier1,CoinsInnTier2,CoinsOutofNet,IsEHB,IsCovered,QuantLimitOnSvc,LimitQty,LimitUnit,Exclusions,Explanation,EHBVarReason,IsExclFromInnMOOP,IsExclFromOonMOOP
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Delivery and All Inpatient Services for Maternity Care,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Dental Check-Up for Children,No Charge,"",Not Applicable,No Charge,"",30.00% Coinsurance after deductible,Yes,Covered,Yes,1.0,Visit(s) per 6 Months,"","",Substantially Equal,No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Diabetes Education,No Charge,"",No Charge,No Charge,"",No Charge,Yes,Covered,"","","","","","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Dialysis,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Durable Medical Equipment,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Emergency Room Services,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",50.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,Yes
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Emergency Transportation/Ambulance,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",50.00% Coinsurance after deductible,Yes,Covered,"","","","","Air and Ground transportation benefit is limited to medical emergency. Ambulance services is separate benefit, covers both medical emergency transport and non-emergent transport.","",No,Yes
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Eye Glasses for Children,No Charge,"",No Charge,No Charge,"",No Charge,Yes,Covered,Yes,1.0,Item(s) per Year,"",Under age 19; 1 pair of frames and lenses PCY includes polycarbonate lenses and scratch resistant coating; 12 month supply of contacts in lieu of glasses; over age 19 Not Covered,Substantially Equal,No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Generic Drugs,$25.00,"",$25.00,Not Applicable,"",Not Applicable,Yes,Covered,Yes,90.0,Item(s) per Month,"",Up to 90 day supply Retail (copay times 3); 90 day supply for Mail Order. This tier contains only Preferred Generic Drugs.,Substantially Equal,No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Habilitation Services,$50.00,"",Not Applicable,Not Applicable,"",60.00% Coinsurance after deductible,Yes,Covered,Yes,45.0,Visit(s) per Year,"","Habilitative services is only covered in the context of autism spectrum disorders services, including ABA, counseling and treatment programs necessary to develop, maintain, or restore the functioning of an individual.","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Hearing Aids,Not Applicable,"",Not Applicable,20.00%,"",20.00%,Yes,Covered,Yes,1.0,Item(s) per 3 Years,"",1 per ear every 3 years.,"",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Hearing Exam,$100.00,"",$100.00,Not Applicable,"",Not Applicable,"",Covered,Yes,1.0,Exam(s) per Year,"","",Additional EHB Benefit,No,Yes
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Home Health Care Services,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,Yes,130.0,Visit(s) per Year,"","130 visits per member each calendar year applies to home visits of a home health care provider or one or more: registered nurse; a licensed practical nurse; a licensed physical therapist or occupational therapist; a certified respiratory therapist; a speech therapist certified by the American Speech, Language, and Hearing Association; a home health aide directly supervised by one of the above providers; and a person with a master's degree in social work.","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Hospice Services,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,Yes,6.0,Months per Lifetime,"","Inpatient hospice care up to a maximum of 10 days. Respite care, up to a maximum of 240 hours, to relieve anyone who lives with and cares for the terminally ill member.","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,"Imaging (CT/PET Scans, MRIs)",Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Infertility Treatment,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Infusion Therapy,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,"Inpatient Hospital Services (e.g., Hospital Stay)",Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Inpatient Physician and Surgical Services,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Laboratory Outpatient and Professional Services,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Long-Term/Custodial Nursing Home Care,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Major Dental Care - Adult,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Major Dental Care - Child,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",50.00% Coinsurance after deductible,Yes,Covered,Yes,1.0,Procedure(s) per 3 Years,"","",Substantially Equal,No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Massage Therapy,$100.00,"",Not Applicable,Not Applicable,"",60.00% Coinsurance after deductible,"",Covered,Yes,20.0,Visit(s) per Year,"","",Additional EHB Benefit,No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Mental/Behavioral Health Inpatient Services,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Mental/Behavioral Health Outpatient Services,$50.00,"",Not Applicable,Not Applicable,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","The cost sharing that displays applies to outpatient office visits only. All other outpatient services (Outpatient Facility Fee, Laboratory Outpatient and Professional Srevices, etc.) may be subject to additional cost sharing. Please refer to the plan policy documents for detailed information.","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Non-Preferred Brand Drugs,$100.00 Copay after deductible,"",$100.00 Copay after deductible,Not Applicable,"",Not Applicable,Yes,Covered,Yes,90.0,Item(s) per Month,"",Up to 90 day supply Retail (copay times 3); 90 day supply for Mail Order. This tier contains only non-preferred drugs.,Substantially Equal,No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Nutritional Counseling,No Charge,"",Not Applicable,No Charge,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Orthodontia - Adult,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Orthodontia - Child,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",50.00% Coinsurance after deductible,Yes,Covered,No,"","","",Unlimited if Medically Necessary Only,"",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,"Other Practitioner Office Visit (Nurse, Physician Assistant)",$50.00,"",Not Applicable,Not Applicable,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","Covered only when the provider is licensed to practice where the care is provided, is providing a service within the scope of that license, is providing  a  service or supply for which benefits are specified in this plan, and when benefits would be payable if the services were provided by a physician.","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,"Outpatient Facility Fee (e.g., Ambulatory Surgery Center)",Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Outpatient Rehabilitation Services,$50.00,"",Not Applicable,Not Applicable,"",60.00% Coinsurance after deductible,Yes,Covered,Yes,45.0,Visit(s) per Year,"","A ""visit"" is a session of treatment for each type of therapy. Each type of therapy combined accrues toward the visit maximum. Multiple therapy sessions on the same day will be counted as 1 visit, unless provided by different health care providers.","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Outpatient Surgery Physician/Surgical Services,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Preferred Brand Drugs,$50.00 Copay after deductible,"",$50.00 Copay after deductible,Not Applicable,"",Not Applicable,Yes,Covered,Yes,90.0,Item(s) per Month,"",Up to 90 day supply Retail (copay times 3); 90 day supply for Mail Order.,Substantially Equal,No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Premera-Designated Centers of Excellence,Not Applicable,"",Not Applicable,No Charge,"",60.00% Coinsurance after deductible,"",Covered,"","","","","",Additional EHB Benefit,Yes,Yes
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Prenatal and Postnatal Care,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Preventive Care/Screening/Immunization,Not Applicable,"",Not Applicable,0.00%,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Primary Care Visit to Treat an Injury or Illness,$50.00,"",Not Applicable,Not Applicable,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Private-Duty Nursing,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Prosthetic Devices,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","Benefit limited to initial purchase of prosthetic; does not cover replacement unless the existing device can't be repaired, or replacement is prescribed by a physician because of a change in your physical condition.","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Radiation,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Reconstructive Surgery,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","",Breast reconstruction allowed.,"",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Rehabilitative Occupational and Rehabilitative Physical Therapy,$50.00,"",Not Applicable,Not Applicable,"",60.00% Coinsurance after deductible,Yes,Covered,Yes,45.0,Visit(s) per Year,"","Visit limit for physical, speech, and occupational therapy services combined.","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Rehabilitative Speech Therapy,$50.00,"",Not Applicable,Not Applicable,"",60.00% Coinsurance after deductible,Yes,Covered,Yes,45.0,Visit(s) per Year,"","Visit limit for physical, speech, and occupational therapy services combined.","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Routine Dental Services (Adult),"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Routine Eye Exam (Adult),"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Routine Eye Exam for Children,$30.00,"",$30.00,Not Applicable,"",Not Applicable,Yes,Covered,Yes,1.0,Exam(s) per Year,"","Under age 19, 1 PCY; Over age 19 Not Covered",Substantially Equal,No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Routine Foot Care,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","",Routine foot care when the member is a diabetic,"",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Skilled Nursing Facility,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,Yes,60.0,Days per Year,"","","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Specialist Visit,$100.00,"",Not Applicable,Not Applicable,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Specialty Drugs,$500.00 Copay after deductible,"",$500.00 Copay after deductible,Not Applicable,"",Not Applicable,Yes,Covered,Yes,30.0,Item(s) per Month,"",30 day supply Retail and Mail.,Substantially Equal,No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Substance Abuse Disorder Inpatient Services,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Substance Abuse Disorder Outpatient Services,$50.00,"",Not Applicable,Not Applicable,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","The cost sharing that displays applies to outpatient office visits only. All other outpatient services (Outpatient Facility Fee, Laboratory Outpatient and Professional Srevices, etc.) may be subject to additional cost sharing. Please refer to the plan policy documents for detailed information.","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Transplant,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",100.00%,Yes,Covered,Yes,75000.0,Dollars per Lifetime,"","Quantitative limit on Donor costs only. The types of solid organ transplants and bone marrow/stem cell reinfusion procedures that currently meet the plan's criteria for coverage are: Heart, Heart/double lung, single lung, Double lung, Liver, Kidney, Pancreas, Pancreas with kidney, Bone marrow (autologous and allogenic), Stem cell (autologous and allogeneic).",Substantially Equal,No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Treatment for Temporomandibular Joint Disorders,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Urgent Care Centers or Facilities,$75.00,"",Not Applicable,Not Applicable,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Weight Loss Programs,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,Well Baby Visits and Care,No Charge,"",Not Applicable,No Charge,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-01,X-rays and Diagnostic Imaging,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,38344,HIOS,2026-04-14,38344AK1100004,38344AK1100004-02,Abortion for Which Public Funding is Prohibited,$0.00,"",$0.00,0.00%,"",0.00%,"",Covered,No,"","","","",Additional EHB Benefit,No,No
